178	0.0 85.0 50.0 0.0 15.0 68.0 20.0 0.0 100.0 0.0 0.0 0.0 12.0 0.0 72.0 30.0 55.0 30.0 12.0 
179	0.0 43.0 0.0 14.0 14.0 0.0 29.0 0.0 43.0 0.0 14.0 29.0 14.0 57.0 14.0 14.0 100.0 0.0 0.0 
180	0.0 43.0 21.0 0.0 0.0 50.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 21.0 29.0 29.0 14.0 0.0 
181	0.0 14.0 14.0 14.0 14.0 29.0 0.0 0.0 100.0 0.0 0.0 0.0 29.0 0.0 43.0 29.0 43.0 0.0 0.0 
182	0.0 50.0 50.0 50.0 50.0 50.0 0.0 0.0 100.0 0.0 0.0 0.0 25.0 50.0 75.0 50.0 25.0 50.0 0.0 
183	0.0 80.0 60.0 0.0 0.0 80.0 40.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 100.0 60.0 40.0 0.0 20.0 
184	0.0 13.0 0.0 0.0 0.0 44.0 0.0 0.0 100.0 0.0 0.0 0.0 11.0 0.0 47.0 0.0 16.0 13.0 0.0 
185	0.0 22.0 22.0 0.0 11.0 89.0 11.0 0.0 100.0 11.0 11.0 0.0 0.0 22.0 67.0 44.0 33.0 44.0 0.0 
186	0.0 60.0 13.0 0.0 0.0 0.0 13.0 0.0 53.0 0.0 0.0 0.0 0.0 27.0 20.0 0.0 100.0 0.0 13.0 
187	0.0 31.0 0.0 0.0 12.0 75.0 0.0 0.0 100.0 0.0 0.0 0.0 19.0 0.0 56.0 12.0 12.0 25.0 0.0 
188	0.0 74.0 32.0 0.0 0.0 16.0 21.0 0.0 100.0 0.0 11.0 0.0 0.0 11.0 37.0 16.0 74.0 53.0 16.0 
189	0.0 20.0 22.0 0.0 22.0 46.0 0.0 0.0 100.0 0.0 0.0 0.0 17.0 15.0 49.0 17.0 24.0 29.0 0.0 
190	0.0 38.0 0.0 0.0 0.0 0.0 23.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0 38.0 23.0 0.0 
191	0.0 17.0 17.0 0.0 0.0 33.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 
192	0.0 33.0 17.0 0.0 0.0 50.0 17.0 17.0 100.0 0.0 0.0 0.0 17.0 0.0 33.0 33.0 17.0 33.0 0.0 
193	0.0 35.0 0.0 0.0 12.0 53.0 12.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 53.0 0.0 35.0 24.0 0.0 
194	0.0 31.0 12.0 0.0 0.0 62.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 19.0 12.0 23.0 42.0 0.0 
195	0.0 30.0 0.0 0.0 0.0 30.0 0.0 0.0 100.0 0.0 0.0 0.0 20.0 0.0 50.0 0.0 20.0 0.0 0.0 
196	0.0 0.0 0.0 0.0 0.0 100.0 0.0 17.0 33.0 17.0 0.0 0.0 0.0 0.0 17.0 17.0 0.0 0.0 0.0 
197	0.0 100.0 47.0 0.0 0.0 11.0 11.0 0.0 32.0 0.0 0.0 0.0 0.0 0.0 21.0 32.0 42.0 26.0 16.0 
198	0.0 61.0 56.0 11.0 17.0 78.0 28.0 0.0 100.0 0.0 0.0 17.0 11.0 0.0 44.0 33.0 28.0 22.0 0.0 
199	0.0 17.0 0.0 17.0 0.0 67.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 33.0 17.0 17.0 0.0 0.0 
200	0.0 97.0 72.0 28.0 59.0 48.0 0.0 0.0 100.0 14.0 0.0 14.0 34.0 0.0 55.0 59.0 55.0 28.0 0.0 
201	0.0 32.0 0.0 0.0 0.0 26.0 22.0 0.0 100.0 0.0 0.0 12.0 0.0 0.0 24.0 14.0 46.0 0.0 0.0 
202	0.0 67.0 0.0 0.0 0.0 67.0 0.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 67.0 0.0 0.0 
203	0.0 40.0 20.0 0.0 20.0 40.0 20.0 0.0 100.0 0.0 0.0 20.0 0.0 0.0 60.0 20.0 40.0 20.0 0.0 
204	0.0 0.0 0.0 0.0 0.0 86.0 14.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 14.0 0.0 14.0 14.0 0.0 
205	0.0 50.0 0.0 0.0 0.0 50.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 100.0 0.0 0.0 
206	0.0 33.0 0.0 0.0 0.0 33.0 33.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 33.0 0.0 0.0 
207	0.0 19.0 12.0 0.0 0.0 58.0 12.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 31.0 0.0 19.0 19.0 0.0 
208	0.0 0.0 25.0 0.0 0.0 100.0 25.0 0.0 75.0 0.0 0.0 0.0 0.0 0.0 75.0 0.0 0.0 0.0 25.0 
209	0.0 50.0 25.0 25.0 25.0 50.0 50.0 25.0 100.0 0.0 0.0 0.0 0.0 0.0 50.0 25.0 0.0 25.0 0.0 
210	0.0 67.0 33.0 19.0 29.0 100.0 19.0 0.0 90.0 0.0 14.0 14.0 0.0 14.0 48.0 29.0 52.0 38.0 0.0 
211	0.0 14.0 43.0 0.0 29.0 0.0 0.0 0.0 100.0 14.0 0.0 0.0 14.0 0.0 29.0 14.0 14.0 57.0 0.0 
212	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 31.0 0.0 
213	0.0 40.0 37.0 0.0 0.0 30.0 30.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 37.0 27.0 50.0 30.0 0.0 
214	0.0 18.0 0.0 0.0 0.0 32.0 29.0 0.0 100.0 0.0 0.0 0.0 0.0 14.0 25.0 11.0 32.0 11.0 0.0 
215	0.0 82.0 41.0 0.0 18.0 35.0 12.0 0.0 100.0 0.0 0.0 12.0 12.0 0.0 41.0 41.0 41.0 29.0 0.0 
216	0.0 33.0 22.0 0.0 11.0 56.0 26.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 30.0 15.0 48.0 15.0 0.0 
217	0.0 100.0 33.0 0.0 0.0 0.0 25.0 0.0 17.0 0.0 0.0 0.0 0.0 0.0 17.0 17.0 67.0 0.0 0.0 
218	0.0 20.0 0.0 0.0 0.0 80.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 20.0 30.0 20.0 100.0 0.0 0.0 
219	0.0 44.0 0.0 0.0 0.0 56.0 0.0 0.0 100.0 0.0 0.0 11.0 0.0 11.0 44.0 22.0 33.0 22.0 0.0 
220	0.0 33.0 0.0 0.0 0.0 67.0 0.0 0.0 100.0 0.0 0.0 0.0 33.0 0.0 0.0 0.0 33.0 0.0 0.0 
221	0.0 100.0 37.0 0.0 0.0 68.0 42.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 53.0 37.0 79.0 21.0 0.0 
222	0.0 78.0 39.0 0.0 0.0 47.0 22.0 0.0 100.0 0.0 0.0 11.0 14.0 0.0 36.0 42.0 72.0 31.0 0.0 
223	0.0 100.0 67.0 44.0 44.0 89.0 11.0 0.0 44.0 11.0 0.0 11.0 44.0 22.0 67.0 11.0 67.0 0.0 0.0 
224	0.0 44.0 22.0 0.0 0.0 11.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 11.0 39.0 22.0 28.0 11.0 17.0 
225	0.0 33.0 17.0 0.0 0.0 83.0 33.0 0.0 100.0 0.0 0.0 0.0 33.0 33.0 67.0 0.0 67.0 17.0 17.0 
226	0.0 43.0 29.0 14.0 0.0 57.0 14.0 14.0 100.0 0.0 14.0 0.0 0.0 29.0 29.0 57.0 43.0 43.0 14.0 
227	0.0 0.0 0.0 0.0 0.0 45.0 45.0 0.0 100.0 0.0 0.0 0.0 0.0 18.0 36.0 0.0 27.0 0.0 0.0 
228	0.0 0.0 100.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 100.0 0.0 
229	0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 100.0 0.0 0.0 20.0 0.0 0.0 20.0 0.0 40.0 0.0 0.0 
230	0.0 61.0 39.0 26.0 43.0 43.0 0.0 0.0 100.0 13.0 0.0 0.0 39.0 0.0 39.0 26.0 30.0 35.0 0.0 
231	0.0 67.0 33.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 33.0 0.0 33.0 33.0 33.0 67.0 0.0 
232	0.0 26.0 17.0 0.0 13.0 35.0 0.0 0.0 100.0 0.0 0.0 0.0 17.0 0.0 39.0 17.0 17.0 17.0 0.0 
233	0.0 17.0 11.0 0.0 19.0 33.0 17.0 0.0 100.0 0.0 0.0 0.0 11.0 0.0 31.0 0.0 14.0 28.0 0.0 
234	0.0 20.0 13.0 0.0 16.0 47.0 16.0 0.0 100.0 0.0 13.0 0.0 20.0 18.0 20.0 0.0 33.0 27.0 0.0 
235	0.0 19.0 14.0 0.0 0.0 62.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 38.0 29.0 14.0 29.0 0.0 
236	0.0 24.0 24.0 0.0 19.0 14.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0 24.0 29.0 14.0 
237	0.0 27.0 18.0 18.0 0.0 36.0 18.0 0.0 100.0 0.0 27.0 0.0 0.0 18.0 45.0 18.0 36.0 45.0 0.0 
238	0.0 100.0 100.0 50.0 50.0 50.0 0.0 0.0 100.0 0.0 0.0 0.0 50.0 50.0 50.0 50.0 0.0 100.0 0.0 
239	0.0 15.0 21.0 0.0 0.0 53.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 38.0 21.0 12.0 32.0 0.0 
240	0.0 25.0 0.0 0.0 0.0 50.0 50.0 0.0 100.0 0.0 25.0 50.0 0.0 50.0 25.0 0.0 100.0 50.0 0.0 
241	0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 33.0 0.0 0.0 67.0 0.0 67.0 33.0 0.0 
242	0.0 0.0 20.0 20.0 20.0 60.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 20.0 0.0 0.0 
243	0.0 0.0 0.0 0.0 19.0 50.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 25.0 0.0 
244	0.0 22.0 0.0 12.0 0.0 73.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 46.0 0.0 17.0 17.0 0.0 
245	0.0 67.0 33.0 33.0 67.0 0.0 0.0 0.0 67.0 0.0 0.0 0.0 33.0 0.0 0.0 33.0 100.0 0.0 0.0 
246	0.0 75.0 67.0 0.0 17.0 92.0 25.0 0.0 100.0 0.0 0.0 83.0 0.0 0.0 58.0 75.0 58.0 42.0 0.0 
247	0.0 40.0 20.0 0.0 0.0 40.0 0.0 20.0 100.0 0.0 0.0 0.0 0.0 0.0 40.0 80.0 0.0 40.0 0.0 
248	0.0 80.0 40.0 0.0 0.0 0.0 20.0 0.0 60.0 0.0 20.0 20.0 0.0 0.0 40.0 100.0 60.0 60.0 0.0 
249	0.0 55.0 15.0 0.0 0.0 48.0 45.0 0.0 100.0 0.0 0.0 0.0 0.0 15.0 39.0 42.0 73.0 18.0 0.0 
250	0.0 44.0 33.0 28.0 39.0 67.0 28.0 0.0 100.0 0.0 0.0 11.0 39.0 17.0 44.0 50.0 89.0 17.0 0.0 
251	0.0 73.0 27.0 0.0 18.0 82.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 73.0 0.0 0.0 
252	0.0 0.0 0.0 12.0 12.0 25.0 0.0 12.0 100.0 0.0 0.0 0.0 0.0 12.0 38.0 0.0 0.0 12.0 0.0 
253	0.0 71.0 21.0 14.0 29.0 93.0 21.0 0.0 100.0 0.0 0.0 29.0 21.0 14.0 57.0 29.0 64.0 29.0 0.0 
254	0.0 100.0 71.0 0.0 29.0 29.0 0.0 0.0 93.0 0.0 0.0 0.0 0.0 0.0 50.0 64.0 21.0 50.0 0.0 
255	0.0 60.0 20.0 0.0 0.0 20.0 20.0 0.0 40.0 0.0 0.0 80.0 0.0 40.0 20.0 20.0 100.0 0.0 0.0 
256	0.0 86.0 44.0 0.0 19.0 61.0 19.0 0.0 72.0 0.0 0.0 11.0 11.0 11.0 50.0 25.0 100.0 14.0 0.0 
257	0.0 14.0 0.0 0.0 0.0 14.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 64.0 0.0 0.0 14.0 0.0 
258	0.0 100.0 0.0 0.0 0.0 50.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 50.0 100.0 0.0 
259	0.0 100.0 57.0 0.0 0.0 43.0 29.0 0.0 100.0 0.0 14.0 29.0 14.0 14.0 86.0 71.0 57.0 43.0 14.0 
260	0.0 100.0 0.0 0.0 0.0 25.0 25.0 0.0 75.0 0.0 0.0 25.0 0.0 75.0 25.0 25.0 100.0 25.0 0.0 
261	0.0 100.0 0.0 0.0 33.0 100.0 0.0 0.0 100.0 0.0 0.0 33.0 0.0 0.0 33.0 0.0 100.0 100.0 0.0 
262	0.0 0.0 0.0 0.0 13.0 93.0 0.0 0.0 100.0 0.0 0.0 0.0 20.0 0.0 80.0 13.0 13.0 13.0 0.0 
263	0.0 33.0 46.0 0.0 21.0 33.0 12.0 0.0 100.0 0.0 0.0 0.0 12.0 0.0 38.0 29.0 21.0 42.0 0.0 
264	0.0 24.0 14.0 0.0 0.0 100.0 14.0 0.0 62.0 0.0 0.0 31.0 0.0 0.0 31.0 17.0 24.0 10.0 0.0 
265	0.0 62.0 12.0 12.0 12.0 50.0 50.0 0.0 75.0 0.0 0.0 12.0 0.0 0.0 38.0 12.0 100.0 12.0 0.0 
266	0.0 0.0 0.0 0.0 0.0 0.0 14.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 57.0 0.0 14.0 14.0 0.0 
267	0.0 100.0 46.0 18.0 0.0 71.0 36.0 0.0 82.0 0.0 0.0 11.0 11.0 11.0 43.0 54.0 79.0 36.0 0.0 
268	0.0 100.0 50.0 0.0 0.0 68.0 23.0 0.0 86.0 0.0 14.0 23.0 0.0 27.0 27.0 50.0 64.0 27.0 14.0 
269	0.0 0.0 0.0 0.0 0.0 39.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 14.0 20.0 0.0 20.0 14.0 0.0 
270	0.0 50.0 17.0 0.0 0.0 58.0 12.0 0.0 100.0 0.0 0.0 50.0 0.0 0.0 67.0 29.0 75.0 0.0 0.0 
271	0.0 33.0 23.0 0.0 0.0 46.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 15.0 31.0 0.0 38.0 25.0 0.0 
272	0.0 100.0 33.0 0.0 11.0 100.0 33.0 11.0 100.0 11.0 11.0 44.0 0.0 11.0 33.0 67.0 67.0 56.0 0.0 
273	0.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 17.0 0.0 17.0 0.0 0.0 
274	0.0 20.0 0.0 0.0 20.0 47.0 13.0 0.0 100.0 0.0 0.0 13.0 13.0 0.0 53.0 0.0 33.0 33.0 0.0 
275	0.0 100.0 100.0 33.0 33.0 33.0 0.0 0.0 17.0 0.0 0.0 0.0 17.0 0.0 33.0 67.0 17.0 50.0 0.0 
276	0.0 73.0 35.0 15.0 13.0 90.0 37.0 0.0 100.0 0.0 0.0 29.0 12.0 0.0 44.0 48.0 65.0 13.0 0.0 
277	0.0 11.0 0.0 11.0 11.0 33.0 33.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 44.0 22.0 56.0 0.0 0.0 
278	0.0 60.0 0.0 20.0 20.0 0.0 0.0 0.0 100.0 0.0 0.0 20.0 20.0 0.0 40.0 0.0 60.0 40.0 0.0 
279	0.0 54.0 32.0 0.0 0.0 100.0 12.0 0.0 41.0 0.0 0.0 0.0 0.0 0.0 24.0 27.0 27.0 12.0 0.0 
280	0.0 25.0 14.0 14.0 39.0 100.0 14.0 0.0 100.0 0.0 0.0 11.0 18.0 0.0 64.0 11.0 57.0 14.0 0.0 
281	0.0 100.0 67.0 0.0 33.0 0.0 0.0 0.0 67.0 0.0 0.0 33.0 0.0 0.0 33.0 33.0 100.0 67.0 0.0 
282	0.0 100.0 50.0 0.0 0.0 50.0 0.0 0.0 100.0 0.0 0.0 50.0 50.0 0.0 100.0 50.0 0.0 0.0 0.0 
283	0.0 11.0 16.0 11.0 21.0 100.0 11.0 0.0 16.0 0.0 0.0 0.0 16.0 0.0 21.0 16.0 0.0 0.0 0.0 
284	0.0 0.0 0.0 0.0 0.0 30.0 20.0 0.0 100.0 0.0 0.0 0.0 0.0 20.0 30.0 0.0 30.0 0.0 0.0 
285	0.0 50.0 17.0 0.0 0.0 17.0 67.0 0.0 83.0 0.0 17.0 17.0 0.0 17.0 0.0 50.0 100.0 17.0 0.0 
286	0.0 43.0 28.0 11.0 15.0 100.0 17.0 0.0 96.0 0.0 0.0 15.0 15.0 0.0 47.0 17.0 36.0 13.0 0.0 
287	0.0 88.0 25.0 0.0 0.0 100.0 12.0 0.0 100.0 0.0 0.0 25.0 0.0 12.0 50.0 50.0 38.0 38.0 0.0 
288	0.0 42.0 16.0 0.0 0.0 26.0 16.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 26.0 11.0 16.0 68.0 0.0 
289	0.0 100.0 50.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 
290	0.0 93.0 64.0 36.0 50.0 100.0 0.0 0.0 86.0 14.0 0.0 0.0 36.0 14.0 57.0 71.0 50.0 50.0 0.0 
291	0.0 64.0 44.0 18.0 29.0 76.0 24.0 0.0 100.0 0.0 0.0 22.0 0.0 0.0 40.0 31.0 78.0 13.0 0.0 
292	0.0 56.0 44.0 11.0 11.0 61.0 28.0 17.0 100.0 0.0 0.0 0.0 17.0 0.0 44.0 28.0 56.0 39.0 0.0 
293	0.0 33.0 18.0 10.0 13.0 33.0 15.0 0.0 100.0 0.0 0.0 0.0 13.0 0.0 28.0 18.0 28.0 18.0 0.0 
294	0.0 100.0 57.0 14.0 21.0 93.0 21.0 0.0 86.0 0.0 0.0 0.0 0.0 36.0 79.0 36.0 71.0 50.0 0.0 
295	0.0 58.0 42.0 0.0 28.0 72.0 0.0 0.0 100.0 0.0 0.0 0.0 32.0 0.0 70.0 30.0 25.0 18.0 0.0 
296	0.0 25.0 0.0 0.0 0.0 40.0 20.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0 28.0 25.0 0.0 
297	0.0 56.0 25.0 0.0 0.0 69.0 31.0 0.0 100.0 0.0 0.0 19.0 0.0 31.0 69.0 31.0 94.0 25.0 0.0 
298	0.0 56.0 48.0 12.0 28.0 76.0 16.0 0.0 100.0 12.0 0.0 0.0 24.0 16.0 28.0 20.0 28.0 48.0 0.0 
299	0.0 17.0 0.0 0.0 0.0 80.0 15.0 0.0 100.0 0.0 12.0 0.0 0.0 12.0 56.0 20.0 32.0 22.0 0.0 
300	0.0 83.0 0.0 0.0 0.0 100.0 0.0 0.0 33.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0 33.0 0.0 0.0 
301	0.0 100.0 49.0 10.0 18.0 69.0 26.0 0.0 77.0 0.0 0.0 13.0 15.0 0.0 38.0 38.0 59.0 31.0 13.0 
302	0.0 100.0 100.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 100.0 0.0 
303	0.0 47.0 26.0 11.0 19.0 98.0 25.0 0.0 100.0 0.0 0.0 12.0 16.0 16.0 46.0 30.0 54.0 11.0 0.0 
304	0.0 67.0 0.0 0.0 0.0 100.0 0.0 0.0 67.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 33.0 0.0 0.0 
305	0.0 15.0 12.0 0.0 0.0 61.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 33.0 15.0 27.0 30.0 0.0 
306	0.0 25.0 25.0 0.0 0.0 75.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 50.0 25.0 0.0 25.0 0.0 
307	0.0 75.0 83.0 25.0 42.0 100.0 0.0 0.0 83.0 0.0 0.0 0.0 42.0 0.0 67.0 92.0 17.0 33.0 0.0 
308	0.0 44.0 31.0 15.0 19.0 96.0 33.0 0.0 100.0 0.0 11.0 22.0 26.0 13.0 46.0 37.0 54.0 22.0 0.0 
309	0.0 100.0 33.0 0.0 0.0 33.0 33.0 0.0 100.0 0.0 0.0 0.0 33.0 33.0 67.0 33.0 100.0 67.0 0.0 
310	0.0 100.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 100.0 0.0 100.0 0.0 
311	0.0 49.0 36.0 0.0 15.0 53.0 19.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 51.0 28.0 28.0 26.0 11.0 
312	0.0 29.0 31.0 16.0 0.0 56.0 0.0 0.0 100.0 0.0 18.0 0.0 18.0 24.0 60.0 16.0 42.0 31.0 0.0 
313	0.0 88.0 48.0 28.0 44.0 76.0 16.0 0.0 84.0 0.0 24.0 12.0 16.0 36.0 60.0 44.0 100.0 52.0 0.0 
314	0.0 41.0 41.0 22.0 57.0 92.0 16.0 0.0 100.0 0.0 0.0 0.0 19.0 0.0 51.0 16.0 46.0 14.0 0.0 
315	0.0 28.0 17.0 0.0 0.0 61.0 17.0 17.0 100.0 0.0 11.0 0.0 0.0 11.0 17.0 22.0 39.0 28.0 0.0 
316	0.0 11.0 0.0 0.0 0.0 11.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 44.0 0.0 17.0 17.0 0.0 
317	0.0 60.0 20.0 0.0 0.0 20.0 20.0 0.0 40.0 0.0 20.0 20.0 0.0 20.0 60.0 60.0 100.0 0.0 0.0 
318	0.0 30.0 20.0 0.0 13.0 100.0 17.0 0.0 100.0 0.0 0.0 0.0 17.0 0.0 57.0 0.0 13.0 0.0 0.0 
319	0.0 0.0 0.0 0.0 0.0 33.0 67.0 0.0 100.0 0.0 0.0 33.0 0.0 33.0 67.0 0.0 67.0 0.0 0.0 
320	0.0 100.0 31.0 10.0 10.0 45.0 14.0 0.0 24.0 0.0 0.0 21.0 0.0 0.0 38.0 45.0 76.0 17.0 14.0 
321	0.0 24.0 29.0 0.0 14.0 67.0 0.0 0.0 100.0 0.0 14.0 0.0 19.0 33.0 48.0 0.0 33.0 29.0 0.0 
322	0.0 33.0 0.0 0.0 0.0 17.0 33.0 0.0 100.0 0.0 25.0 0.0 0.0 42.0 17.0 0.0 83.0 25.0 0.0 
323	0.0 50.0 25.0 0.0 0.0 50.0 42.0 0.0 100.0 0.0 0.0 0.0 17.0 0.0 33.0 33.0 67.0 25.0 0.0 
324	0.0 38.0 14.0 0.0 14.0 57.0 19.0 0.0 100.0 0.0 0.0 0.0 0.0 19.0 62.0 24.0 52.0 19.0 0.0 
325	0.0 31.0 44.0 12.0 0.0 75.0 0.0 0.0 100.0 0.0 0.0 12.0 12.0 0.0 25.0 25.0 25.0 56.0 0.0 
326	0.0 94.0 62.0 0.0 12.0 75.0 0.0 0.0 100.0 0.0 19.0 19.0 0.0 19.0 56.0 56.0 44.0 62.0 12.0 
327	0.0 29.0 18.0 0.0 10.0 65.0 18.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 33.0 12.0 20.0 20.0 0.0 
328	0.0 76.0 24.0 0.0 0.0 24.0 13.0 0.0 100.0 0.0 11.0 0.0 0.0 13.0 50.0 21.0 47.0 47.0 0.0 
329	0.0 75.0 25.0 12.0 12.0 12.0 25.0 0.0 100.0 12.0 12.0 0.0 0.0 25.0 50.0 25.0 50.0 50.0 0.0 
330	0.0 65.0 62.0 35.0 58.0 100.0 12.0 0.0 92.0 0.0 0.0 0.0 38.0 0.0 62.0 19.0 50.0 15.0 0.0 
331	0.0 17.0 17.0 0.0 0.0 33.0 0.0 0.0 100.0 0.0 0.0 17.0 0.0 33.0 33.0 0.0 33.0 25.0 0.0 
332	0.0 100.0 43.0 0.0 0.0 43.0 23.0 0.0 55.0 0.0 0.0 16.0 0.0 25.0 30.0 32.0 86.0 16.0 0.0 
333	0.0 100.0 40.0 0.0 0.0 80.0 40.0 0.0 60.0 0.0 0.0 0.0 20.0 20.0 20.0 0.0 60.0 40.0 20.0 
334	0.0 19.0 16.0 0.0 0.0 51.0 21.0 0.0 100.0 0.0 0.0 0.0 0.0 13.0 39.0 19.0 28.0 16.0 0.0 
335	0.0 33.0 0.0 0.0 0.0 17.0 33.0 0.0 33.0 0.0 0.0 17.0 0.0 67.0 0.0 0.0 100.0 0.0 0.0 
336	0.0 44.0 22.0 0.0 0.0 100.0 11.0 0.0 50.0 0.0 0.0 0.0 0.0 0.0 56.0 22.0 17.0 11.0 0.0 
337	0.0 89.0 100.0 0.0 11.0 22.0 0.0 0.0 56.0 0.0 0.0 0.0 0.0 0.0 22.0 78.0 11.0 44.0 0.0 
338	0.0 0.0 0.0 14.0 0.0 64.0 0.0 0.0 100.0 0.0 21.0 0.0 0.0 36.0 86.0 21.0 43.0 36.0 0.0 
339	0.0 37.0 17.0 0.0 0.0 52.0 22.0 0.0 100.0 0.0 0.0 15.0 13.0 0.0 33.0 20.0 22.0 30.0 0.0 
340	0.0 25.0 38.0 50.0 62.0 100.0 0.0 0.0 75.0 0.0 0.0 0.0 38.0 0.0 75.0 12.0 12.0 38.0 0.0 
341	0.0 67.0 0.0 0.0 0.0 67.0 33.0 0.0 100.0 0.0 33.0 33.0 0.0 0.0 33.0 0.0 67.0 0.0 0.0 
342	0.0 0.0 0.0 0.0 0.0 93.0 27.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 23.0 0.0 0.0 
343	0.0 34.0 16.0 0.0 0.0 50.0 16.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 25.0 20.0 34.0 22.0 0.0 
344	0.0 31.0 25.0 16.0 19.0 66.0 19.0 0.0 100.0 0.0 0.0 0.0 12.0 0.0 50.0 16.0 38.0 0.0 0.0 
345	0.0 26.0 13.0 0.0 0.0 46.0 13.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 46.0 13.0 20.0 15.0 0.0 
346	0.0 100.0 53.0 0.0 12.0 28.0 34.0 0.0 62.0 0.0 0.0 0.0 0.0 0.0 34.0 38.0 81.0 34.0 0.0 
347	0.0 88.0 34.0 19.0 16.0 50.0 28.0 0.0 100.0 0.0 0.0 0.0 12.0 12.0 28.0 22.0 72.0 28.0 12.0 
348	0.0 88.0 50.0 12.0 12.0 62.0 0.0 0.0 88.0 0.0 0.0 12.0 12.0 12.0 25.0 38.0 100.0 12.0 0.0 
349	0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 18.0 0.0 0.0 
350	0.0 71.0 43.0 0.0 0.0 36.0 14.0 0.0 100.0 0.0 21.0 0.0 0.0 21.0 57.0 57.0 64.0 50.0 0.0 
351	0.0 58.0 0.0 0.0 0.0 17.0 33.0 0.0 100.0 0.0 0.0 0.0 17.0 42.0 42.0 0.0 92.0 0.0 0.0 
352	0.0 90.0 40.0 0.0 0.0 0.0 70.0 0.0 60.0 0.0 20.0 0.0 0.0 0.0 40.0 60.0 100.0 30.0 0.0 
353	0.0 20.0 0.0 0.0 0.0 0.0 20.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 50.0 0.0 0.0 
354	0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 43.0 14.0 12.0 12.0 0.0 
